0,2601,0,0,0,0,0,0,0,1,False
0,2602,-30,-50,2,7,0,0,0.7853981633974483,7,False
0,2603,-50,40,0,8,0,0,4.71238898038469,6,False
0,2604,50,75,-9,4,0,0,3.141592653589793,8,False
0.5,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
0.5,2602,-29.0,-46.5,1.614128183429355,6.356880305715592,-0.7717436331412899,-1.2862393885688164,0.7853981633974483,7,False
0.5,2603,-50.0,44.0,0.7808688094430304,7.375304952445576,1.5617376188860608,-1.2493900951088486,4.71238898038469,6,False
0.5,2604,45.5,77.0,-9.554700196225228,3.1679497056621564,-1.1094003924504583,-1.6641005886756874,3.141592653589793,8,False
1.0,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
1.0,2602,-27.385871816570646,-40.14311969428441,0.8203603162577663,5.084114587664596,-0.7937678671715888,-1.2727657180509957,0.7853981633974483,7,False
1.0,2603,-49.21913119055697,51.375304952445575,2.2822958432885407,6.054049162661526,1.5014270338455105,-1.3212557897840493,4.71238898038469,6,False
1.0,2604,35.94529980377477,80.16794970566215,-10.57215882047851,1.4460966492335254,-1.017458624253282,-1.721853056428631,3.141592653589793,8,False
1.5,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
1.5,2602,-26.155331342183995,-32.516947812787514,-0.4476394020254838,3.2254385227104043,-0.8453331455221668,-1.2391173766361276,0.7853981633974483,7,False
1.5,2603,-45.79568742562416,60.456378696437866,4.357670428575981,3.887757323886569,1.3835830568582936,-1.4441945591833047,4.71238898038469,6,False
1.5,2604,20.087061573057007,82.33709467951245,-11.799552369718594,-1.2913300758650355,-0.8182623661600552,-1.8249511500657074,3.141592653589793,8,False
2.0,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2.0,2602,-27.050610146234963,-26.066070767366703,-2.3279325804657636,0.8878120420443953,-0.9401465892201398,-1.1688132403330045,0.7853981633974483,7,False
2.0,2603,-37.080346568472194,68.231893344211,6.772947054990992,0.6992719753404404,1.2076383132075055,-1.5942426742730642,4.71238898038469,6,False
2.0,2604,-3.512043166380181,79.75443452778238,-12.74759284402826,-5.1773588018358945,-0.4740202371548334,-1.9430143629854295,3.141592653589793,8,False
2.5,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2.5,2602,-32.87044159739937,-23.846540662255716,-5.028268608087442,-1.7142420192557108,-1.0801344110486713,-1.0408216245200426,0.7853981633974483,7,False
2.5,2603,-20.147978930994714,69.9800732825621,0.9274344916476488,-0.3739856463853488,0.9549828175606974,-1.7572728354367264,4.71238898038469,6,False
2.5,2604,-35.38102527645083,66.81103752319264,-12.527627461965533,-10.172517981551191,0.08798615282509051,-1.9980636718861189,3.141592653589793,8,False
3.0,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
3.0,2602,-47.955247421661696,-28.989266720022847,-8.670700762166803,-4.356719645069939,-1.2141440513597865,-0.8808258752714093,0.7853981633974483,7,False
3.0,2603,-17.36567545605177,68.85811634340605,2.5874636354357645,-6.139772950975599,0.553343047929372,-1.9219291015300835,4.71238898038469,6,False
3.0,2604,-72.96390766234742,36.29348357853907,-9.719651757162683,-15.474901638100096,0.9359919016009502,-1.7674612188496348,3.141592653589793,8,False
3.5,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
3.5,2602,-78.3027000892455,-44.23778547776763,-13.163581102246468,-7.0726957586846435,-1.2836800971656184,-0.7759931753184872,0.7853981633974483,7,False
3.5,2603,-8.309552732026592,47.368911014991454,0.3155768624497537,-0.9489000178556058,0.48907661315265416,-1.9392792646927182,4.71238898038469,6,False
3.5,2604,-106.98268881241682,-17.86867215481127,-3.452199129710582,-18.5924387369401,1.7907007507006005,-0.8907248853828578,3.141592653589793,8,False
4.0,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
4.0,2602,-130.95702449823136,-72.52856851250621,-18.387537101868382,-10.024014737381155,-1.3059889999054781,-0.737829744674128,0.7853981633974483,7,False
4.0,2603,-7.0472452822275775,43.573310943569034,0.18885199187142537,-0.9820055626961566,0.34556738465148146,-1.9699195878677727,4.71238898038469,6,False
4.0,2604,-120.79148533125915,-92.23842710257168,4.438494603826563,-17.274503835847632,1.9726734333842864,0.3294837252731173,3.141592653589793,8,False
